,stock_code,date,prev,open,high,low,close,change
527,ACES,2022-10-21,500,0,535,488,535,35
528,ACES,2022-10-24,535,0,555,535,540,5
529,ACES,2022-10-25,540,0,550,510,520,-20
530,ACES,2022-10-26,520,0,550,492,535,15
531,ACES,2022-10-27,535,0,590,530,570,35
532,ACES,2022-10-28,570,0,595,555,560,-10
533,ACES,2022-10-31,560,0,575,550,565,5
534,ACES,2022-11-01,565,0,575,555,565,0
535,ACES,2022-11-02,565,0,595,565,590,25
536,ACES,2022-11-03,590,0,610,575,580,-10
537,ACES,2022-11-04,580,0,595,565,590,10
538,ACES,2022-11-07,590,0,595,550,575,-15
539,ACES,2022-11-08,575,0,580,565,570,-5
540,ACES,2022-11-09,570,0,570,560,565,-5
541,ACES,2022-11-10,565,0,570,555,555,-10
542,ACES,2022-11-11,555,0,570,550,560,5
543,ACES,2022-11-14,560,0,570,555,555,-5
544,ACES,2022-11-15,555,0,565,535,535,-20
545,ACES,2022-11-16,535,0,555,530,535,0
546,ACES,2022-11-17,535,0,560,540,555,20
547,ACES,2022-11-18,555,0,575,555,570,15
548,ACES,2022-11-21,570,0,580,555,555,-15
549,ACES,2022-11-22,555,0,565,535,540,-15
550,ACES,2022-11-23,540,0,550,535,545,5
551,ACES,2022-11-24,545,0,550,540,540,-5
552,ACES,2022-11-25,540,0,545,535,540,0
553,ACES,2022-11-28,540,0,550,535,540,0
554,ACES,2022-11-29,540,0,545,515,520,-20
555,ACES,2022-11-30,520,0,525,496,500,-20
556,ACES,2022-12-01,500,0,510,498,500,0
557,ACES,2022-12-02,500,0,505,490,492,-8
558,ACES,2022-12-05,492,0,505,476,478,-14
559,ACES,2022-12-06,478,0,478,460,460,-18
560,ACES,2022-12-07,460,0,466,440,442,-18
561,ACES,2022-12-08,442,0,454,436,442,0
562,ACES,2022-12-09,442,0,448,432,436,-6
563,ACES,2022-12-12,436,0,442,434,440,4
564,ACES,2022-12-13,440,0,444,434,434,-6
565,ACES,2022-12-14,434,0,442,424,426,-8
566,ACES,2022-12-15,426,0,436,410,414,-12
567,ACES,2022-12-16,414,0,420,398,398,-16
568,ACES,2022-12-19,398,0,422,392,420,22
569,ACES,2022-12-20,420,0,438,416,430,10
570,ACES,2022-12-21,430,0,440,422,430,0
571,ACES,2022-12-22,430,0,496,432,486,56
572,ACES,2022-12-23,486,0,498,470,480,-6
573,ACES,2022-12-26,480,0,520,480,500,20
574,ACES,2022-12-27,500,0,515,492,492,-8
575,ACES,2022-12-28,492,0,520,492,494,2
576,ACES,2022-12-29,494,0,505,486,496,2
577,ACES,2022-12-30,496,0,510,494,496,0
